8.637591552734375000e+01,9.890296173095703125e+01,1.747243041992187500e+02,1.084726486206054688e+02,1.322823944091796875e+02,1.382825164794921875e+02,1.005715255737304688e+02,1.802965698242187500e+02,1.533007659912109375e+02,1.857041320800781250e+02
8.374423217773437500e+01,1.149344329833984375e+02,1.704344787597656250e+02,9.296534729003906250e+01,1.098148651123046875e+02,1.233403244018554688e+02,1.054357986450195312e+02,1.823899688720703125e+02,1.547232513427734375e+02,1.695868072509765625e+02
7.594584655761718750e+01,1.141479797363281250e+02,1.695092010498046875e+02,9.353307342529296875e+01,1.385201263427734375e+02,1.391878662109375000e+02,1.064627990722656250e+02,1.770758056640625000e+02,1.704379730224609375e+02,1.603568572998046875e+02
8.198542022705078125e+01,1.050072479248046875e+02,1.782668609619140625e+02,1.023331146240234375e+02,1.289396362304687500e+02,1.532032318115234375e+02,1.041019058227539062e+02,1.723763122558593750e+02,1.692897186279296875e+02,1.688479309082031250e+02
8.677775573730468750e+01,9.193083953857421875e+01,1.819999084472656250e+02,1.156153793334960938e+02,1.256779861450195312e+02,1.366411285400390625e+02,8.165060424804687500e+01,1.589515838623046875e+02,1.559874420166015625e+02,1.799444427490234375e+02
7.850881958007812500e+01,9.124298095703125000e+01,1.826850738525390625e+02,1.160767517089843750e+02,1.308300018310546875e+02,1.552220153808593750e+02,8.622088623046875000e+01,1.785392913818359375e+02,1.418556213378906250e+02,1.921575622558593750e+02
7.610311126708984375e+01,1.096100997924804688e+02,1.780823974609375000e+02,9.766311645507812500e+01,1.368020172119140625e+02,1.469334411621093750e+02,9.761708068847656250e+01,1.754629364013671875e+02,1.750754394531250000e+02,1.649660644531250000e+02
7.268095397949218750e+01,9.983169555664062500e+01,1.848892211914062500e+02,1.074679718017578125e+02,1.409482574462890625e+02,1.599715881347656250e+02,8.226023864746093750e+01,1.748369903564453125e+02,1.555783081054687500e+02,1.775130004882812500e+02
8.028282165527343750e+01,1.166350555419921875e+02,1.685522003173828125e+02,9.079029083251953125e+01,1.487779083251953125e+02,1.383544311523437500e+02,1.104482803344726562e+02,1.774869232177734375e+02,1.796211547851562500e+02,1.570711059570312500e+02
7.850769042968750000e+01,1.131306304931640625e+02,1.695330810546875000e+02,9.480170440673828125e+01,1.163901824951171875e+02,1.407623748779296875e+02,9.476257324218750000e+01,1.694724884033203125e+02,1.711882934570312500e+02,1.577649383544921875e+02
7.947035980224609375e+01,9.720655059814453125e+01,1.786391754150390625e+02,1.094831695556640625e+02,1.230573272705078125e+02,1.586982574462890625e+02,8.793939971923828125e+01,1.675009460449218750e+02,1.555363464355468750e+02,1.768513793945312500e+02
7.477544403076171875e+01,9.449847412109375000e+01,1.875878295898437500e+02,1.127876129150390625e+02,1.310915527343750000e+02,1.308666381835937500e+02,8.792475128173828125e+01,1.778813781738281250e+02,1.487486114501953125e+02,1.864334716796875000e+02
7.441513824462890625e+01,1.062496032714843750e+02,1.730193939208984375e+02,1.007420654296875000e+02,1.351567687988281250e+02,1.324227447509765625e+02,8.803179931640625000e+01,1.716629943847656250e+02,1.649236145019531250e+02,1.671324768066406250e+02
7.895891571044921875e+01,1.046650314331054688e+02,1.761725006103515625e+02,1.026498870849609375e+02,1.245909957885742188e+02,1.458764648437500000e+02,9.206616973876953125e+01,1.700682373046875000e+02,1.668367309570312500e+02,1.687028045654296875e+02
6.775282287597656250e+01,1.055384597778320312e+02,1.855704193115234375e+02,1.018457794189453125e+02,1.408094329833984375e+02,1.615747375488281250e+02,1.006651458740234375e+02,1.923171997070312500e+02,1.577561492919921875e+02,1.884681701660156250e+02
7.907542419433593750e+01,9.920709991455078125e+01,1.736877746582031250e+02,1.076241302490234375e+02,1.260737380981445312e+02,1.340899658203125000e+02,9.515080261230468750e+01,1.761207733154296875e+02,1.491644134521484375e+02,1.824115447998046875e+02
8.112378692626953125e+01,1.049492492675781250e+02,1.792949981689453125e+02,1.015532684326171875e+02,1.180953292846679688e+02,1.627599334716796875e+02,1.080849533081054688e+02,1.776977539062500000e+02,1.677241821289062500e+02,1.790651245117187500e+02
8.956467437744140625e+01,8.884385681152343750e+01,1.750466918945312500e+02,1.183246765136718750e+02,1.460901489257812500e+02,1.377434082031250000e+02,8.796538543701171875e+01,1.692882385253906250e+02,1.421205444335937500e+02,1.851455688476562500e+02
8.536524963378906250e+01,9.888063812255859375e+01,1.725068817138671875e+02,1.081153717041015625e+02,1.353220367431640625e+02,1.403893585205078125e+02,9.310634613037109375e+01,1.709964904785156250e+02,1.525530242919921875e+02,1.745899505615234375e+02
6.956256103515625000e+01,1.042959518432617188e+02,1.874265136718750000e+02,1.027833251953125000e+02,1.356296844482421875e+02,1.484845123291015625e+02,9.793653869628906250e+01,1.831184539794921875e+02,1.644030151367187500e+02,1.811341094970703125e+02
7.135669708251953125e+01,1.026122283935546875e+02,1.810120697021484375e+02,1.047762908935546875e+02,1.239526443481445312e+02,1.607408447265625000e+02,9.384867095947265625e+01,1.849212799072265625e+02,1.565137634277343750e+02,1.855063629150390625e+02
7.905442810058593750e+01,1.136318588256835938e+02,1.684803314208984375e+02,9.414158630371093750e+01,1.267706375122070312e+02,1.383683776855468750e+02,1.003460998535156250e+02,1.838219757080078125e+02,1.624176635742187500e+02,1.730580291748046875e+02
8.255865478515625000e+01,9.784572601318359375e+01,1.752228088378906250e+02,1.100420684814453125e+02,1.385471343994140625e+02,1.447210845947265625e+02,9.130462646484375000e+01,1.738809814453125000e+02,1.528048706054687500e+02,1.806705017089843750e+02
8.269857788085937500e+01,8.933522033691406250e+01,1.764044189453125000e+02,1.181147766113281250e+02,1.111158905029296875e+02,1.396086883544921875e+02,8.139043426513671875e+01,1.698598022460937500e+02,1.424357147216796875e+02,1.858342895507812500e+02
7.633165740966796875e+01,1.041359329223632812e+02,1.856398620605468750e+02,1.030293655395507812e+02,1.444436187744140625e+02,1.328650512695312500e+02,9.768378448486328125e+01,1.753708953857421875e+02,1.683476104736328125e+02,1.752216644287109375e+02
8.450273132324218750e+01,1.042005157470703125e+02,1.752740478515625000e+02,1.029509429931640625e+02,1.383760986328125000e+02,1.481622161865234375e+02,9.167560577392578125e+01,1.667341003417968750e+02,1.648767242431640625e+02,1.632359313964843750e+02
7.830358886718750000e+01,9.382489013671875000e+01,1.786591339111328125e+02,1.134785461425781250e+02,1.329087982177734375e+02,1.444084320068359375e+02,8.691603088378906250e+01,1.723435516357421875e+02,1.474620513916015625e+02,1.817521362304687500e+02
8.240656280517578125e+01,1.047136535644531250e+02,1.708728637695312500e+02,1.020605850219726562e+02,1.525271148681640625e+02,1.322474365234375000e+02,1.105139312744140625e+02,1.862333068847656250e+02,1.661248321533203125e+02,1.832879486083984375e+02
8.717480468750000000e+01,1.028556213378906250e+02,1.721731719970703125e+02,1.044561767578125000e+02,1.441996154785156250e+02,1.409425506591796875e+02,9.845437622070312500e+01,1.692389526367187500e+02,1.601496124267578125e+02,1.704681243896484375e+02
7.956054687500000000e+01,9.635114288330078125e+01,1.806414031982421875e+02,1.107546691894531250e+02,1.280502624511718750e+02,1.508037261962890625e+02,8.891315460205078125e+01,1.716003112792968750e+02,1.546278839111328125e+02,1.809396362304687500e+02
7.671828460693359375e+01,9.255583190917968750e+01,1.916852569580078125e+02,1.153490371704101562e+02,1.177520828247070312e+02,1.613382873535156250e+02,9.361763000488281250e+01,1.790153350830078125e+02,1.537815551757812500e+02,1.901000518798828125e+02
8.230892944335937500e+01,9.274761962890625000e+01,1.766614074707031250e+02,1.142952117919921875e+02,1.511065216064453125e+02,1.414031982421875000e+02,9.575598907470703125e+01,1.785636291503906250e+02,1.493394775390625000e+02,1.886439666748046875e+02
8.167835998535156250e+01,9.302298736572265625e+01,1.848816680908203125e+02,1.147266082763671875e+02,1.232629165649414062e+02,1.482478790283203125e+02,8.398399353027343750e+01,1.649214019775390625e+02,1.563081817626953125e+02,1.820031890869140625e+02
8.317520141601562500e+01,1.087100982666015625e+02,1.681955718994140625e+02,9.842899322509765625e+01,1.405666656494140625e+02,1.457668457031250000e+02,1.029510955810546875e+02,1.737540740966796875e+02,1.639393768310546875e+02,1.618190307617187500e+02
7.776765441894531250e+01,1.079152145385742188e+02,1.761930694580078125e+02,9.928939056396484375e+01,1.251559524536132812e+02,1.475596466064453125e+02,1.046064910888671875e+02,1.741927642822265625e+02,1.761472930908203125e+02,1.660079803466796875e+02
8.343945312500000000e+01,1.126451110839843750e+02,1.701293334960937500e+02,9.537713623046875000e+01,1.387988128662109375e+02,1.209829483032226562e+02,1.144208297729492188e+02,1.758756866455078125e+02,1.704315643310546875e+02,1.645051727294921875e+02
8.244760131835937500e+01,1.101490478515625000e+02,1.749251251220703125e+02,9.721093750000000000e+01,1.505870666503906250e+02,1.246479492187500000e+02,1.214772949218750000e+02,1.779413909912109375e+02,1.758021697998046875e+02,1.683752136230468750e+02
7.694760131835937500e+01,1.053147354125976562e+02,1.799573669433593750e+02,1.013450393676757812e+02,1.309406585693359375e+02,1.584329376220703125e+02,1.033209915161132812e+02,1.815348358154296875e+02,1.651840972900390625e+02,1.800915069580078125e+02
8.050279998779296875e+01,9.923731231689453125e+01,1.731911773681640625e+02,1.080337524414062500e+02,1.273551406860351562e+02,1.256308670043945312e+02,9.210678100585937500e+01,1.754436950683593750e+02,1.478300628662109375e+02,1.791534881591796875e+02
8.536915588378906250e+01,9.675205993652343750e+01,1.769335327148437500e+02,1.106358108520507812e+02,1.245582504272460938e+02,1.406964874267578125e+02,8.567557525634765625e+01,1.625119628906250000e+02,1.569134979248046875e+02,1.734584960937500000e+02
7.800234222412109375e+01,1.178017501831054688e+02,1.707513427734375000e+02,9.024892425537109375e+01,1.357839355468750000e+02,1.338543853759765625e+02,1.107855453491210938e+02,1.771780090332031250e+02,1.779589233398437500e+02,1.589441833496093750e+02
8.284233856201171875e+01,9.071508026123046875e+01,1.865565948486328125e+02,1.171574096679687500e+02,1.340208892822265625e+02,1.373315734863281250e+02,8.293331909179687500e+01,1.666125488281250000e+02,1.544102630615234375e+02,1.830454406738281250e+02
7.920893859863281250e+01,1.135408172607421875e+02,1.715743103027343750e+02,9.367971801757812500e+01,1.473089904785156250e+02,1.434529571533203125e+02,1.028142471313476562e+02,1.766324462890625000e+02,1.762341613769531250e+02,1.637963562011718750e+02
8.015106964111328125e+01,9.838027954101562500e+01,1.785175018310546875e+02,1.090441360473632812e+02,1.368532257080078125e+02,1.428071746826171875e+02,9.743869018554687500e+01,1.848605041503906250e+02,1.450011138916015625e+02,1.866887359619140625e+02
8.029837036132812500e+01,1.157416534423828125e+02,1.653870849609375000e+02,9.172209930419921875e+01,1.478549194335937500e+02,1.318526306152343750e+02,1.194266510009765625e+02,1.850262756347656250e+02,1.748937530517578125e+02,1.710823822021484375e+02
8.175386047363281250e+01,1.044817047119140625e+02,1.777305297851562500e+02,1.023807525634765625e+02,1.229629592895507812e+02,1.356673431396484375e+02,9.331479644775390625e+01,1.687645416259765625e+02,1.694970245361328125e+02,1.698235778808593750e+02
7.540854644775390625e+01,1.125308609008789062e+02,1.726643371582031250e+02,9.476527404785156250e+01,1.413462219238281250e+02,1.398985595703125000e+02,9.585218811035156250e+01,1.771661682128906250e+02,1.725039825439453125e+02,1.630839996337890625e+02
7.607830047607421875e+01,9.598696136474609375e+01,1.849994964599609375e+02,1.113836364746093750e+02,1.232733764648437500e+02,1.412851715087890625e+02,8.649028778076171875e+01,1.745482635498046875e+02,1.526826171875000000e+02,1.849430999755859375e+02
8.044253540039062500e+01,9.822667694091796875e+01,1.794077453613281250e+02,1.093280334472656250e+02,1.161959152221679688e+02,1.407304687500000000e+02,8.967115020751953125e+01,1.768457641601562500e+02,1.536114959716796875e+02,1.844764709472656250e+02
8.292919158935546875e+01,9.711076354980468750e+01,1.830570983886718750e+02,1.103312530517578125e+02,1.236623840332031250e+02,1.448130645751953125e+02,8.797789001464843750e+01,1.618815002441406250e+02,1.665884704589843750e+02,1.723601684570312500e+02
8.067642974853515625e+01,1.218806304931640625e+02,1.630132598876953125e+02,8.609806823730468750e+01,1.222201080322265625e+02,1.455321655273437500e+02,1.219096527099609375e+02,1.842243652343750000e+02,1.779265594482421875e+02,1.633774566650390625e+02
7.978133392333984375e+01,1.068160705566406250e+02,1.773161773681640625e+02,1.006153182983398438e+02,1.403601684570312500e+02,1.226629104614257812e+02,1.093656082153320312e+02,1.720555572509765625e+02,1.701219635009765625e+02,1.698009643554687500e+02
7.918282318115234375e+01,1.097243652343750000e+02,1.742301483154296875e+02,9.766320800781250000e+01,1.402798156738281250e+02,1.480529937744140625e+02,1.002162704467773438e+02,1.792710571289062500e+02,1.654470672607421875e+02,1.700193023681640625e+02
8.961127471923828125e+01,1.011607437133789062e+02,1.686535644531250000e+02,1.054044876098632812e+02,1.101115722656250000e+02,1.333177490234375000e+02,9.807033538818359375e+01,1.746083374023437500e+02,1.467633361816406250e+02,1.801231842041015625e+02
7.323370361328125000e+01,1.018480148315429688e+02,1.844436340332031250e+02,1.052648315429687500e+02,1.288748626708984375e+02,1.494845123291015625e+02,9.248250579833984375e+01,1.770336914062500000e+02,1.623722076416015625e+02,1.790105743408203125e+02
8.345502471923828125e+01,1.067536087036132812e+02,1.668027191162109375e+02,1.007980117797851562e+02,1.401455688476562500e+02,1.332072601318359375e+02,1.102215881347656250e+02,1.774278411865234375e+02,1.658669281005859375e+02,1.703700714111328125e+02
7.814430236816406250e+01,9.995388793945312500e+01,1.772170410156250000e+02,1.072854232788085938e+02,1.381764678955078125e+02,1.348971405029296875e+02,1.002837982177734375e+02,1.851117095947265625e+02,1.525077209472656250e+02,1.848173370361328125e+02
8.101477813720703125e+01,1.146002578735351562e+02,1.655715332031250000e+02,9.295109558105468750e+01,1.205988311767578125e+02,1.441108093261718750e+02,1.130553970336914062e+02,1.809385070800781250e+02,1.666558074951171875e+02,1.662875518798828125e+02
8.157878112792968750e+01,1.091684265136718750e+02,1.724880828857421875e+02,9.809797668457031250e+01,1.158742599487304688e+02,1.459218292236328125e+02,1.043980484008789062e+02,1.797870483398437500e+02,1.587290802001953125e+02,1.752820281982421875e+02
8.171804046630859375e+01,9.929690551757812500e+01,1.773015441894531250e+02,1.081459045410156250e+02,1.250232391357421875e+02,1.381672668457031250e+02,8.956708526611328125e+01,1.722614440917968750e+02,1.530431518554687500e+02,1.789150848388671875e+02
8.133061981201171875e+01,1.041340255737304688e+02,1.766806640625000000e+02,1.029680786132812500e+02,1.249791030883789062e+02,1.507577209472656250e+02,9.481462097167968750e+01,1.725944519042968750e+02,1.630515441894531250e+02,1.730947113037109375e+02
9.102853393554687500e+01,1.014106903076171875e+02,1.681880187988281250e+02,1.059613113403320312e+02,1.013294143676757812e+02,1.336893463134765625e+02,9.210516357421875000e+01,1.664376831054687500e+02,1.520763702392578125e+02,1.737106781005859375e+02
8.559729003906250000e+01,9.648690795898437500e+01,1.777967834472656250e+02,1.106870880126953125e+02,1.263719406127929688e+02,1.355361022949218750e+02,9.495167541503906250e+01,1.690331878662109375e+02,1.529750213623046875e+02,1.772632598876953125e+02
8.100604248046875000e+01,1.182620468139648438e+02,1.689574279785156250e+02,8.898780059814453125e+01,1.301440429687500000e+02,1.377655181884765625e+02,1.069498748779296875e+02,1.746897277832031250e+02,1.791708374023437500e+02,1.527604827880859375e+02
8.886981201171875000e+01,1.065247726440429688e+02,1.701321105957031250e+02,1.007597045898437500e+02,1.459270782470703125e+02,1.492700347900390625e+02,9.835282897949218750e+01,1.814618835449218750e+02,1.482620239257812500e+02,1.762959136962890625e+02
7.518582153320312500e+01,1.050742263793945312e+02,1.782567443847656250e+02,1.018106002807617188e+02,1.376770019531250000e+02,1.568710327148437500e+02,9.332915496826171875e+01,1.774674682617187500e+02,1.579568786621093750e+02,1.750384979248046875e+02
7.423139953613281250e+01,1.021603393554687500e+02,1.750558319091796875e+02,1.050289916992187500e+02,1.380645294189453125e+02,1.495161590576171875e+02,8.991340637207031250e+01,1.749163970947265625e+02,1.544295501708984375e+02,1.767612304687500000e+02
8.267713928222656250e+01,9.950651550292968750e+01,1.767275238037109375e+02,1.080067749023437500e+02,1.325002746582031250e+02,1.254940643310546875e+02,9.911721038818359375e+01,1.762697296142578125e+02,1.535235137939453125e+02,1.800898590087890625e+02
7.648069763183593750e+01,1.168365554809570312e+02,1.749514770507812500e+02,9.051582336425781250e+01,1.241962890625000000e+02,1.133760299682617188e+02,1.094691162109375000e+02,1.765612030029296875e+02,1.802205810546875000e+02,1.583439636230468750e+02
8.276075744628906250e+01,1.068666305541992188e+02,1.745328521728515625e+02,1.000683059692382812e+02,1.283928680419921875e+02,1.424736175537109375e+02,9.689266204833984375e+01,1.728599700927734375e+02,1.704748229980468750e+02,1.671326599121093750e+02
9.133986663818359375e+01,1.074022064208984375e+02,1.630299987792968750e+02,1.001490936279296875e+02,1.403529357910156250e+02,1.301062469482421875e+02,1.022562179565429688e+02,1.681609039306640625e+02,1.552699127197265625e+02,1.661329650878906250e+02
8.944388580322265625e+01,8.900485229492187500e+01,1.736169128417968750e+02,1.190089721679687500e+02,1.278163375854492188e+02,1.457152099609375000e+02,8.025034332275390625e+01,1.626426544189453125e+02,1.365150909423828125e+02,1.829076080322265625e+02
8.307250213623046875e+01,9.948296356201171875e+01,1.780408325195312500e+02,1.079634246826171875e+02,1.473244476318359375e+02,1.411171722412109375e+02,8.872377014160156250e+01,1.660338897705078125e+02,1.566978149414062500e+02,1.755219116210937500e+02
7.163996124267578125e+01,9.839073181152343750e+01,1.878622894287109375e+02,1.090090637207031250e+02,1.263126831054687500e+02,1.225425872802734375e+02,9.296270751953125000e+01,1.714028167724609375e+02,1.577671356201171875e+02,1.772289733886718750e+02
7.911300659179687500e+01,1.080956497192382812e+02,1.769423217773437500e+02,9.887344360351562500e+01,1.573767852783203125e+02,1.422460174560546875e+02,9.948593139648437500e+01,1.811774139404296875e+02,1.666962432861328125e+02,1.704861297607421875e+02
8.121602630615234375e+01,9.833645629882812500e+01,1.772184143066406250e+02,1.085946731567382812e+02,1.223114471435546875e+02,1.298950500488281250e+02,8.478195190429687500e+01,1.649875335693359375e+02,1.566388092041015625e+02,1.737090148925781250e+02
7.659581756591796875e+01,1.149023361206054688e+02,1.712982940673828125e+02,9.279649353027343750e+01,1.375879974365234375e+02,1.459868316650390625e+02,1.120700683593750000e+02,1.828296356201171875e+02,1.716546936035156250e+02,1.690278167724609375e+02
8.122549438476562500e+01,1.084542694091796875e+02,1.801234436035156250e+02,9.850566101074218750e+01,1.346956481933593750e+02,1.600395050048828125e+02,1.073136062622070312e+02,1.779156188964843750e+02,1.726139831542968750e+02,1.726763763427734375e+02
8.209202575683593750e+01,1.058351364135742188e+02,1.716087493896484375e+02,1.012549514770507812e+02,1.581270294189453125e+02,1.414740295410156250e+02,1.081228408813476562e+02,1.850892028808593750e+02,1.538252716064453125e+02,1.792643585205078125e+02
8.127700805664062500e+01,1.031717605590820312e+02,1.717139434814453125e+02,1.037588119506835938e+02,1.380173645019531250e+02,1.330395507812500000e+02,9.754727935791015625e+01,1.718387145996093750e+02,1.606863098144531250e+02,1.704254150390625000e+02
8.091201019287109375e+01,1.097101287841796875e+02,1.735739898681640625e+02,9.768441009521484375e+01,1.191313705444335938e+02,1.493527374267578125e+02,1.104895401000976562e+02,1.881588897705078125e+02,1.575924072265625000e+02,1.841674346923828125e+02
7.849993896484375000e+01,1.090906677246093750e+02,1.689864501953125000e+02,9.811368560791015625e+01,1.402672119140625000e+02,1.332112121582031250e+02,1.047844009399414062e+02,1.759925384521484375e+02,1.618972473144531250e+02,1.680594635009765625e+02
8.268293762207031250e+01,9.729897308349609375e+01,1.788929901123046875e+02,1.101017227172851562e+02,1.275715103149414062e+02,1.528178558349609375e+02,8.041676330566406250e+01,1.603155822753906250e+02,1.567136077880859375e+02,1.718137359619140625e+02
7.702568817138671875e+01,1.102844238281250000e+02,1.747207031250000000e+02,9.673941040039062500e+01,1.243198089599609375e+02,1.555421142578125000e+02,1.070347061157226562e+02,1.798347625732421875e+02,1.731917877197265625e+02,1.700641937255859375e+02
8.705628967285156250e+01,1.005432586669921875e+02,1.673085174560546875e+02,1.068195724487304688e+02,9.827899932861328125e+01,1.334694366455078125e+02,9.141217803955078125e+01,1.737480468750000000e+02,1.404873199462890625e+02,1.801719818115234375e+02
7.494259643554687500e+01,9.843504333496093750e+01,1.863338012695312500e+02,1.089350357055664062e+02,1.432501983642578125e+02,1.357665710449218750e+02,9.031038665771484375e+01,1.726506195068359375e+02,1.627129821777343750e+02,1.794421997070312500e+02
8.789672851562500000e+01,1.118562850952148438e+02,1.733993377685546875e+02,9.556860351562500000e+01,1.242385025024414062e+02,1.338776550292968750e+02,1.150851364135742188e+02,1.780621032714843750e+02,1.747629852294921875e+02,1.657746124267578125e+02
8.975267028808593750e+01,1.091150588989257812e+02,1.665964965820312500e+02,9.829277038574218750e+01,1.355791931152343750e+02,1.348863220214843750e+02,1.107545471191406250e+02,1.856299743652343750e+02,1.572988281250000000e+02,1.768747558593750000e+02
8.626964569091796875e+01,9.508560943603515625e+01,1.715921020507812500e+02,1.120830993652343750e+02,1.005829010009765625e+02,1.366038970947265625e+02,8.127857971191406250e+01,1.664162750244140625e+02,1.474122772216796875e+02,1.795224761962890625e+02
8.062930297851562500e+01,1.111501617431640625e+02,1.683645477294921875e+02,9.639752197265625000e+01,1.383029479980468750e+02,1.406549835205078125e+02,1.132970199584960938e+02,1.832059936523437500e+02,1.669283599853515625e+02,1.745129699707031250e+02
7.828131103515625000e+01,1.120280532836914062e+02,1.687468109130859375e+02,9.564319610595703125e+01,1.457892150878906250e+02,1.371538085937500000e+02,1.130478668212890625e+02,1.823252258300781250e+02,1.644711761474609375e+02,1.715446166992187500e+02
8.383213043212890625e+01,1.103307876586914062e+02,1.701872100830078125e+02,9.698339843750000000e+01,1.340489196777343750e+02,1.396734313964843750e+02,1.068390197753906250e+02,1.772953033447265625e+02,1.721144561767578125e+02,1.666826629638671875e+02
7.689526367187500000e+01,1.032518997192382812e+02,1.784329681396484375e+02,1.036164245605468750e+02,1.254097366333007812e+02,1.545779876708984375e+02,9.967476654052734375e+01,1.854778747558593750e+02,1.569484252929687500e+02,1.841098632812500000e+02
8.771547698974609375e+01,1.003509902954101562e+02,1.717895660400390625e+02,1.065821990966796875e+02,1.385233306884765625e+02,1.347119293212890625e+02,8.998397064208984375e+01,1.624245758056640625e+02,1.572372894287109375e+02,1.659314575195312500e+02
8.564699554443359375e+01,9.834393310546875000e+01,1.725572662353515625e+02,1.090151901245117188e+02,1.240031280517578125e+02,1.354202270507812500e+02,9.289454650878906250e+01,1.657959136962890625e+02,1.546994934082031250e+02,1.737899627685546875e+02
8.067996978759765625e+01,1.166574630737304688e+02,1.745478363037109375e+02,9.072432708740234375e+01,1.460463714599609375e+02,1.483167877197265625e+02,1.222091293334960938e+02,1.904039459228515625e+02,1.750840454101562500e+02,1.749160919189453125e+02
7.947035980224609375e+01,1.142428741455078125e+02,1.731261138916015625e+02,9.360269165039062500e+01,1.352791748046875000e+02,1.547014007568359375e+02,1.098691635131835938e+02,1.740841674804687500e+02,1.781019287109375000e+02,1.591933593750000000e+02
7.654946136474609375e+01,1.042472305297851562e+02,1.753511810302734375e+02,1.030954895019531250e+02,1.315885467529296875e+02,1.478583679199218750e+02,1.036855621337890625e+02,1.850297698974609375e+02,1.548663787841796875e+02,1.852247924804687500e+02
7.451179504394531250e+01,1.067116394042968750e+02,1.770269622802734375e+02,1.003983154296875000e+02,1.274939651489257812e+02,1.359508056640625000e+02,8.896669769287109375e+01,1.704475402832031250e+02,1.680081329345703125e+02,1.644928894042968750e+02
